image_path,image_width,image_height,image_format,num_targets,classes,has_annotations,video_path,video_name,frame_number
G:\2025-05-14_videos_annotated\images\A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817.mp4,A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817,24
G:\2025-05-14_videos_annotated\images\A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817.mp4,A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817,49
G:\2025-05-14_videos_annotated\images\A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817.mp4,A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817,74
G:\2025-05-14_videos_annotated\images\A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817.mp4,A03_3a82e355-e9ee-33fd-a3c5-02a9f0a6d817,99
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,0
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,124
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,149
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,174
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,199
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,224
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,24
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,49
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,74
G:\2025-05-14_videos_annotated\images\A03_3a909b87-6e71-305f-86a8-ff487048d7fa_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a909b87-6e71-305f-86a8-ff487048d7fa.mp4,A03_3a909b87-6e71-305f-86a8-ff487048d7fa,99
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,0
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,124
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,149
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,174
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,199
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,224
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,24
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,49
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,74
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8.mp4,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,99
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,0
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,124
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,149
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,174
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,199
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,224
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,24
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,49
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,74
G:\2025-05-14_videos_annotated\images\A03_3afa6839-b1b0-3206-8cac-bef863b72764_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3afa6839-b1b0-3206-8cac-bef863b72764.mp4,A03_3afa6839-b1b0-3206-8cac-bef863b72764,99
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,0
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,124
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,149
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,174
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,199
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,224
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,24
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,49
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,74
G:\2025-05-14_videos_annotated\images\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b14f793-fff6-38ce-a33d-a7ec74f10988.mp4,A03_3b14f793-fff6-38ce-a33d-a7ec74f10988,99
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,0
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,124
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,149
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,174
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,199
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,224
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,24
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,49
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,74
G:\2025-05-14_videos_annotated\images\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960.mp4,A03_3b2b9013-a599-3b1d-8a4e-d4d76dfe8960,99
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,0
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,124
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,149
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,174
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,199
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,224
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,24
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,49
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,74
G:\2025-05-14_videos_annotated\images\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005.mp4,A03_3b3c188c-f18e-3e43-97b6-3eeb9d043005,99
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,0
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,124
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,149
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,174
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,199
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,224
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,24
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,49
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,74
G:\2025-05-14_videos_annotated\images\A03_3b58f893-a8ac-3105-b0b5-913e62d07412_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b58f893-a8ac-3105-b0b5-913e62d07412.mp4,A03_3b58f893-a8ac-3105-b0b5-913e62d07412,99
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,0
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,124
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,149
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,174
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,199
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,224
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,24
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,49
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,74
G:\2025-05-14_videos_annotated\images\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6.mp4,A03_3b7ee76a-bbef-31e2-a286-50e20b921bd6,99
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,0
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,124
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,149
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,174
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,199
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,224
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,24
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,49
G:\2025-05-14_videos_annotated\images\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_3bb5a732-84d6-330c-a260-1462d3f93c8e.mp4,A03_3bb5a732-84d6-330c-a260-1462d3f93c8e,74
